latitude,longitude,hour_of_day
38.9917227,-76.9430157,14
38.9917227,-76.9430157,15
38.9917227,-76.9430157,15
38.9917227,-76.9430157,16
38.9917227,-76.9430157,16
38.9917227,-76.9430157,16
38.9917227,-76.9430157,17
38.9917227,-76.9430157,19
38.9917227,-76.9430157,19
38.9917227,-76.9430157,20
38.9917227,-76.9430157,20
38.9917227,-76.9430157,20
38.9917227,-76.9430157,20
38.9918,-76.9467,9
38.9918,-76.9467,9
38.9918,-76.9467,9
38.9918,-76.9467,10
38.9918,-76.9467,11
38.9918,-76.9467,12
38.9918,-76.9467,12
38.9918,-76.9467,13
38.9918,-76.9467,13
38.9918,-76.9467,13
38.9918,-76.9467,13
38.9918,-76.9467,14
38.9918,-76.9467,14
38.9918,-76.9467,14
38.9918,-76.9467,15
38.9918,-76.9467,15
38.9918,-76.9467,15
38.9918,-76.9467,15
38.9918,-76.9467,16
38.9918,-76.9467,16
38.9918,-76.9467,17
38.9918,-76.9467,17
38.9918,-76.9467,17
38.9918,-76.9467,17
38.9918,-76.9467,18
38.9918,-76.9467,18
38.9918,-76.9467,19
38.9918,-76.9467,20
38.9918,-76.9467,20
38.9918,-76.9414,20
38.99180869,-76.94666007,9
38.99180869,-76.94666007,10
38.99180869,-76.94666007,10
38.99180869,-76.94666007,11
38.99180869,-76.94666007,11
38.99180869,-76.94666007,12
38.99180869,-76.94666007,12
38.99180869,-76.94666007,13
38.99180869,-76.94666007,14
38.99180869,-76.94666007,14
38.99180869,-76.94666007,15
38.99180869,-76.94666007,15
38.99180869,-76.94666007,17
38.99180869,-76.94666007,17
38.99180869,-76.94666007,19
38.99180869,-76.94666007,19
38.99180869,-76.94666007,19
38.99180869,-76.94666007,20
38.99182,-76.94664,9
38.99182,-76.94664,9
38.99182,-76.94664,9
38.99182,-76.94664,12
38.99182,-76.94664,13
38.99182,-76.94664,15
38.99182,-76.94664,15
38.99182,-76.94664,15
38.99182,-76.94664,16
38.99182,-76.94664,16
38.99182,-76.94664,16
38.99182,-76.94664,17
38.99182,-76.94664,18
38.99182,-76.94664,18
38.99182,-76.94664,19
38.99182,-76.94664,19
38.99182,-76.94664,20
38.99182,-76.94664,20
38.991831,-76.9467969,9
38.991831,-76.9467969,9
38.991831,-76.9467969,10
38.991831,-76.9467969,10
38.991831,-76.9467969,10
38.991831,-76.9467969,11
38.991831,-76.9467969,12
38.991831,-76.9467969,12
38.991831,-76.9467969,12
38.991831,-76.9467969,12
38.991831,-76.9467969,12
38.991831,-76.9467969,12
38.991831,-76.9467969,13
38.991831,-76.9467969,13
38.991831,-76.9467969,13
38.991831,-76.9467969,13
38.991831,-76.9467969,13
38.991831,-76.9467969,13
38.991831,-76.9467969,14
38.991831,-76.9467969,14
38.991831,-76.9467969,14
38.991831,-76.9467969,15
38.991831,-76.9467969,15
38.991831,-76.9467969,15
38.991831,-76.9467969,15
38.991831,-76.9467969,15
38.991831,-76.9467969,15
38.991831,-76.9467969,15
38.991831,-76.9467969,16
38.991831,-76.9467969,16
38.991831,-76.9467969,16
38.991831,-76.9467969,17
38.991831,-76.9467969,17
38.991831,-76.9467969,17
38.991831,-76.9467969,17
38.991831,-76.9467969,18
38.991831,-76.9467969,18
38.991831,-76.9467969,18
38.991831,-76.9467969,18
38.991831,-76.9467969,19
38.991831,-76.9467969,19
38.991831,-76.9467969,19
38.991831,-76.9467969,19
38.991831,-76.9467969,20
38.991831,-76.9467969,20
38.9919,-76.9467,10
38.9919,-76.9467,11
38.9919,-76.9467,11
38.9919,-76.9467,11
38.9919,-76.9467,12
38.9919,-76.9467,12
38.9919,-76.9467,16
38.9919,-76.9467,16
38.9919,-76.9467,19
38.9919,-76.9368,16
38.99190546,-76.93683723,10
38.99190546,-76.93683723,16
38.99190546,-76.93683723,19
38.99192,-76.93677,10
38.99192,-76.93677,12
38.99192,-76.93677,20
38.9919948,-76.93342367,18
38.992,-76.9378,17
38.992,-76.9375,13
38.992,-76.9336,12
38.9920015,-76.9334169,11
38.99200236,-76.94109498,10
38.99200236,-76.94109498,18
38.99201164,-76.93775095,19
38.9921,-76.9439,10
38.9921,-76.9439,14
38.9921,-76.9439,15
38.9921,-76.9439,16
38.9921,-76.9439,18
38.9921,-76.9439,18
38.9921,-76.9439,19
38.9921,-76.9439,20
38.9921,-76.9439,20
38.9921,-76.9335,9
38.9921,-76.9335,11
38.9921,-76.9335,13
38.9921,-76.9335,14
38.99215,-76.94301,12
38.99215,-76.94301,16
38.9922,-76.9468,9
38.9922,-76.9468,10
38.9922,-76.9468,11
38.9922,-76.9468,12
38.9922,-76.9468,12
38.9922,-76.9468,15
38.9922,-76.9468,15
38.9922,-76.9468,15
38.9922,-76.9468,16
38.9922,-76.9468,17
38.9922,-76.9468,17
38.9922,-76.9431,10
38.9922,-76.9431,16
38.9922,-76.9431,16
38.9922,-76.9431,16
38.9922,-76.9431,17
38.9922,-76.9431,18
38.9922,-76.9421,9
38.9922,-76.9421,9
38.9922,-76.9421,10
38.9922,-76.9421,11
38.9922,-76.9421,12
38.9922,-76.9421,13
38.9922,-76.9421,14
38.9922,-76.9421,15
38.9922,-76.9421,15
38.9922,-76.9421,17
38.9922,-76.9421,17
38.9922,-76.9421,19
38.99224276,-76.94211535,9
38.99224276,-76.94211535,11
38.99224276,-76.94211535,11
38.99224276,-76.94211535,12
38.99224276,-76.94211535,16
38.99224276,-76.94211535,18
38.99224276,-76.94211535,18
38.99224276,-76.94211535,18
38.99224276,-76.94211535,19
38.99224276,-76.94211535,19
38.99224276,-76.94211535,20
38.99224276,-76.94211535,20
38.99224276,-76.94211535,20
38.99224276,-76.94211535,20
38.99224276,-76.94211535,20
38.9922473,-76.94306697,11
38.9922473,-76.94306697,16
38.99225183,-76.94396875,9
38.99225183,-76.94396875,9
38.99225183,-76.94396875,10
38.99225183,-76.94396875,11
38.99225183,-76.94396875,12
38.99225183,-76.94396875,12
38.99225183,-76.94396875,13
38.99225183,-76.94396875,15
38.99225183,-76.94396875,15
38.99225183,-76.94396875,16
38.99225183,-76.94396875,17
38.99225183,-76.94396875,17
38.99225183,-76.94396875,19
38.99225183,-76.94396875,19
38.99225183,-76.94396875,19
38.99225183,-76.94396875,19
38.99225183,-76.94396875,20
38.99226,-76.94393,12
38.99226,-76.94393,15
38.99226,-76.94393,15
38.99226,-76.94393,17
38.99226,-76.94393,18
38.99226,-76.94393,19
38.99226,-76.94209,14
38.99226,-76.94209,17
38.99226,-76.94209,18
38.99226,-76.94209,18
38.99226,-76.94209,18
38.99226,-76.94209,19
38.99226,-76.94209,19
38.99226,-76.94209,19
38.99226,-76.94209,20
38.99226,-76.94209,20
38.99226,-76.94209,20
38.9922718,-76.9422054,9
38.9922718,-76.9422054,10
38.9922718,-76.9422054,10
38.9922718,-76.9422054,10
38.9922718,-76.9422054,11
38.9922718,-76.9422054,12
38.9922718,-76.9422054,12
38.9922718,-76.9422054,12
38.9922718,-76.9422054,12
38.9922718,-76.9422054,13
38.9922718,-76.9422054,13
38.9922718,-76.9422054,13
38.9922718,-76.9422054,13
38.9922718,-76.9422054,13
38.9922718,-76.9422054,14
38.9922718,-76.9422054,14
38.9922718,-76.9422054,14
38.9922718,-76.9422054,14
38.9922718,-76.9422054,14
38.9922718,-76.9422054,14
38.9922718,-76.9422054,14
38.9922718,-76.9422054,15
38.9922718,-76.9422054,15
38.9922718,-76.9422054,15
38.9922718,-76.9422054,15
38.9922718,-76.9422054,15
38.9922718,-76.9422054,15
38.9922718,-76.9422054,16
38.9922718,-76.9422054,17
38.9922718,-76.9422054,17
38.9922718,-76.9422054,17
38.9922718,-76.9422054,17
38.9922718,-76.9422054,18
38.9922718,-76.9422054,18
38.9922718,-76.9422054,18
38.9922718,-76.9422054,18
38.9922718,-76.9422054,18
38.9922718,-76.9422054,18
38.99228715,-76.94660249,10
38.99228715,-76.94660249,11
38.99228715,-76.94660249,12
38.99228715,-76.94660249,13
38.99228715,-76.94660249,14
38.99228715,-76.94660249,14
38.99228715,-76.94660249,15
38.99228715,-76.94660249,16
38.99228715,-76.94660249,16
38.99228715,-76.94660249,18
38.99228715,-76.94660249,18
38.99228715,-76.94660249,18
38.99228715,-76.94660249,18
38.9923,-76.9466,9
38.9923,-76.9466,10
38.9923,-76.9466,10
38.9923,-76.9466,11
38.9923,-76.9466,12
38.9923,-76.9466,12
38.9923,-76.9466,14
38.9923,-76.9466,14
38.9923,-76.9466,14
38.9923,-76.9466,19
38.9923,-76.9466,19
38.9923,-76.944,9
38.9923,-76.944,12
38.9923,-76.944,15
38.9923,-76.944,17
38.9923,-76.944,18
38.9923,-76.944,19
38.9923,-76.944,19
38.9923,-76.944,20
38.9923,-76.944,20
38.9923,-76.942,12
38.9923,-76.942,15
38.9923,-76.942,17
38.9923,-76.942,17
38.9923,-76.942,18
38.9923,-76.942,20
38.99238,-76.944015,9
38.99238,-76.944015,9
38.99238,-76.944015,10
38.99238,-76.944015,10
38.99238,-76.944015,10
38.99238,-76.944015,12
38.99238,-76.944015,12
38.99238,-76.944015,12
38.99238,-76.944015,13
38.99238,-76.944015,13
38.99238,-76.944015,13
38.99238,-76.944015,15
38.99238,-76.944015,15
38.99238,-76.944015,16
38.99238,-76.944015,16
38.99238,-76.944015,16
38.99238,-76.944015,16
38.99238,-76.944015,17
38.99238,-76.944015,17
38.99238,-76.944015,17
38.99238,-76.944015,17
38.99238,-76.944015,18
38.99238,-76.944015,18
38.99238,-76.944015,18
38.99238,-76.944015,18
38.99238,-76.944015,19
38.99238,-76.944015,19
38.99238,-76.944015,19
38.99238,-76.944015,20
38.99238,-76.944015,20
38.9924,-76.9459,10
38.9924,-76.9459,11
38.9924,-76.9459,11
38.9924,-76.9459,11
38.9924,-76.9459,11
38.9924,-76.9459,12
38.9924,-76.9459,12
38.9924,-76.9459,12
38.9924,-76.9459,12
38.9924,-76.9459,12
38.9924,-76.9459,13
38.9924,-76.9459,14
38.9924,-76.9459,15
38.9924,-76.9459,15
38.9924,-76.9459,15
38.9924,-76.9459,16
38.9924,-76.9459,16
38.9924,-76.9459,16
38.9924,-76.9459,16
38.9924,-76.9459,16
38.9924,-76.9459,16
38.9924,-76.9459,17
38.9924,-76.9459,17
38.9924,-76.9459,18
38.9924,-76.9459,19
38.9924,-76.9459,19
38.9924,-76.9459,19
38.9924,-76.9459,20
38.9924253,-76.9460316,12
38.9924253,-76.9460316,18
38.99243933,-76.94590208,11
38.99243933,-76.94590208,11
38.99243933,-76.94590208,12
38.99243933,-76.94590208,13
38.99243933,-76.94590208,13
38.99243933,-76.94590208,14
38.99243933,-76.94590208,14
38.99243933,-76.94590208,15
38.99243933,-76.94590208,16
38.99243933,-76.94590208,17
38.99243933,-76.94590208,18
38.99243933,-76.94590208,19
38.99245,-76.94589,11
38.99245,-76.94589,12
38.99245,-76.94589,13
38.99245,-76.94589,14
38.99245,-76.94589,15
38.99245,-76.94589,15
38.99245,-76.94589,16
38.99245,-76.94589,17
38.99245,-76.94589,17
38.99245,-76.94589,17
38.99245,-76.94589,17
38.99245,-76.94589,17
38.99245,-76.94589,18
38.99245,-76.94589,18
38.99245,-76.94589,18
38.99245,-76.94589,20
38.99247,-76.94664,10
38.99247,-76.94664,11
38.99247,-76.94664,13
38.99247,-76.94664,13
38.99247,-76.94664,13
38.99247,-76.94664,14
38.99247,-76.94664,16
38.99247,-76.94664,16
38.99247,-76.94664,18
38.99247,-76.94664,18
38.99248417,-76.93861696,10
38.9925,-76.946,11
38.9925,-76.946,11
38.9925,-76.946,14
38.9925,-76.946,15
38.9925,-76.946,20
38.9925,-76.945,13
38.9925,-76.945,14
38.9925,-76.945,15
38.9925,-76.945,16
38.9925,-76.945,19
38.9925,-76.945,19
38.9925,-76.945,19
38.9925,-76.945,20
38.9925,-76.945,20
38.9925,-76.945,20
38.9925,-76.9394,16
38.9925,-76.9328,10
38.99251486,-76.94498014,11
38.99251486,-76.94498014,15
38.99251486,-76.94498014,18
38.99251486,-76.94498014,20
38.99256,-76.94554,12
38.99256,-76.94554,12
38.99257,-76.94153,10
38.99257,-76.94153,10
38.99257,-76.94153,12
38.99257,-76.94153,13
38.99257,-76.94153,13
38.99257,-76.94153,15
38.99257,-76.94153,16
38.99257,-76.94153,18
38.99257,-76.94153,20
38.9926,-76.9443,11
38.9926,-76.9443,12
38.9926,-76.9443,17
38.9926,-76.9373,11
38.9926,-76.9373,19
38.9926,-76.9331,13
38.9926,-76.9331,19
38.99261599,-76.93307679,11
38.99266621,-76.93312925,18
38.99266621,-76.93312925,19
38.9927,-76.9415,20
38.9927,-76.9333,16
38.9927,-76.9332,9
38.9927,-76.9331,10
38.9927,-76.9331,14
38.9927,-76.9331,15
38.9927,-76.9331,16
38.9927,-76.9331,18
38.9927,-76.9331,19
38.9927,-76.9331,20
38.99274953,-76.94145322,12
38.99275058,-76.94552763,10
38.9928,-76.9435,17
38.9928,-76.9434,11
38.9928,-76.9434,14
38.9928,-76.9434,14
38.9928,-76.9434,15
38.9928,-76.9426,14
38.9928,-76.939,12
38.9928,-76.9331,18
38.9928037,-76.9426555,9
38.9928037,-76.9426555,10
38.9928037,-76.9426555,11
38.9928037,-76.9426555,14
38.9928037,-76.9426555,15
38.9928037,-76.9426555,15
38.9928037,-76.9426555,15
38.9928037,-76.9426555,16
38.9928037,-76.9426555,16
38.9928037,-76.9426555,17
38.9928037,-76.9426555,18
38.9928037,-76.9426555,18
38.9928037,-76.9426555,19
38.9928037,-76.9426555,19
38.9928037,-76.9426555,19
38.9928037,-76.9426555,20
38.9928052,-76.9433758,10
38.9928052,-76.9433758,10
38.9928052,-76.9433758,12
38.9928052,-76.9433758,12
38.9928052,-76.9433758,12
38.9928052,-76.9433758,14
38.9928052,-76.9433758,15
38.9928052,-76.9433758,15
38.9928052,-76.9433758,16
38.9928052,-76.9433758,16
38.9928052,-76.9433758,17
38.9928052,-76.9433758,17
38.9928052,-76.9433758,19
38.9928052,-76.9433758,20
38.9928052,-76.9433758,20
38.9928092,-76.94261835,12
38.99281,-76.94343,15
38.99281,-76.94343,15
38.99281,-76.9426,14
38.99281374,-76.94345668,13
38.99281374,-76.94345668,16
38.99285,-76.9394,14
38.99285511,-76.93943214,12
38.99285511,-76.93943214,14
38.99285641,-76.93774785,18
38.9929,-76.9467,16
38.9929,-76.9396,19
38.9929,-76.9394,12
38.9929,-76.9377,15
38.993,-76.9456,11
38.993,-76.9377,19
38.9931,-76.9332,15
38.9932171,-76.9398497,19
38.99333,-76.94208,12
38.99333,-76.94208,14
38.99338,-76.94648,16
38.9934,-76.945,9
38.9934,-76.945,11
38.9934,-76.945,11
38.9934,-76.945,11
38.9934,-76.945,12
38.9934,-76.945,13
38.9934,-76.945,13
38.9934,-76.945,14
38.9934,-76.945,14
38.9934,-76.945,15
38.9934,-76.945,15
38.9934,-76.945,15
38.9934,-76.945,16
38.9934,-76.945,17
38.9934,-76.945,18
38.9934,-76.945,18
38.9934,-76.945,19
38.9934,-76.945,19
38.9934,-76.945,20
38.9934,-76.9435,9
38.9934,-76.9435,9
38.9934,-76.9435,9
38.9934,-76.9435,9
38.9934,-76.9435,9
38.9934,-76.9435,9
38.9934,-76.9435,10
38.9934,-76.9435,10
38.9934,-76.9435,10
38.9934,-76.9435,11
38.9934,-76.9435,11
38.9934,-76.9435,11
38.9934,-76.9435,12
38.9934,-76.9435,12
38.9934,-76.9435,12
38.9934,-76.9435,12
38.9934,-76.9435,13
38.9934,-76.9435,13
38.9934,-76.9435,14
38.9934,-76.9435,14
38.9934,-76.9435,15
38.9934,-76.9435,15
38.9934,-76.9435,15
38.9934,-76.9435,16
38.9934,-76.9435,16
38.9934,-76.9435,16
38.9934,-76.9435,16
38.9934,-76.9435,17
38.9934,-76.9435,17
38.9934,-76.9435,18
38.9934,-76.9431,9
38.9934,-76.9431,9
38.9934,-76.9431,10
38.9934,-76.9431,10
38.9934,-76.9431,10
38.9934,-76.9431,10
38.9934,-76.9431,10
38.9934,-76.9431,11
38.9934,-76.9431,12
38.9934,-76.9431,12
38.9934,-76.9431,12
38.9934,-76.9431,12
38.9934,-76.9431,12
38.9934,-76.9431,13
38.9934,-76.9431,13
38.9934,-76.9431,14
38.9934,-76.9431,14
38.9934,-76.9431,14
38.9934,-76.9431,15
38.9934,-76.9431,16
38.9934,-76.9431,16
38.9934,-76.9431,17
38.9934,-76.9431,17
38.9934,-76.9431,17
38.9934,-76.9431,17
38.9934,-76.9431,19
38.9934,-76.9431,19
38.9934,-76.9421,13
38.99344698,-76.94306694,9
38.99344698,-76.94306694,11
38.99344698,-76.94306694,13
38.99344698,-76.94306694,15
38.99344698,-76.94306694,20
38.99346,-76.94313,9
38.99346,-76.94313,11
38.99346,-76.94313,11
38.99346,-76.94313,11
38.99346,-76.94313,12
38.99346,-76.94313,13
38.99346,-76.94313,14
38.99346,-76.94313,14
38.99346,-76.94313,15
38.99346,-76.94313,18
38.99346,-76.94313,20
38.9935,-76.9328,11
38.9935,-76.9328,12
38.9935,-76.9328,13
38.9935,-76.9328,15
38.9935,-76.9328,15
38.9935,-76.9328,15
38.9935,-76.9328,15
38.9935,-76.9328,18
38.9935,-76.9328,20
38.9935,-76.9327,10
38.9935,-76.9323,10
38.99352845,-76.9323182,10
38.99352845,-76.9323182,14
38.99352845,-76.9323182,16
38.99355104,-76.93281294,17
38.99357,-76.94517,9
38.99357,-76.94517,9
38.99357,-76.94517,10
38.99357,-76.94517,12
38.99357,-76.94517,12
38.99357,-76.94517,12
38.99357,-76.94517,13
38.99357,-76.94517,13
38.99357,-76.94517,13
38.99357,-76.94517,14
38.99357,-76.94517,14
38.99357,-76.94517,15
38.99357,-76.94517,15
38.99357,-76.94517,15
38.99357,-76.94517,16
38.99357,-76.94517,16
38.99357,-76.94517,16
38.99357,-76.94517,16
38.99357,-76.94517,16
38.99357,-76.94517,17
38.99357,-76.94517,17
38.99357,-76.94517,17
38.99357,-76.94517,17
38.99357,-76.94517,17
38.99357,-76.94517,18
38.99357,-76.94517,18
38.99357,-76.94517,18
38.99357,-76.94517,18
38.99357,-76.94517,18
38.99357,-76.94517,19
38.99357,-76.94517,19
38.99357,-76.94517,19
38.99357,-76.94517,19
38.99357,-76.94517,20
38.99357,-76.94517,20
38.99357,-76.94517,20
38.99357,-76.94517,20
38.99357,-76.94517,20
38.99357,-76.94517,20
38.99357,-76.94517,20
38.99357532,-76.94544127,9
38.99357532,-76.94544127,10
38.99357532,-76.94544127,10
38.99357532,-76.94544127,12
38.99357532,-76.94544127,12
38.99357532,-76.94544127,13
38.99357532,-76.94544127,13
38.99357532,-76.94544127,14
38.99357532,-76.94544127,14
38.99357532,-76.94544127,14
38.99357532,-76.94544127,14
38.99357532,-76.94544127,14
38.99357532,-76.94544127,15
38.99357532,-76.94544127,15
38.99357532,-76.94544127,15
38.99357532,-76.94544127,15
38.99357532,-76.94544127,15
38.99357532,-76.94544127,15
38.99357532,-76.94544127,16
38.99357532,-76.94544127,16
38.99357532,-76.94544127,16
38.99357532,-76.94544127,16
38.99357532,-76.94544127,16
38.99357532,-76.94544127,16
38.99357532,-76.94544127,17
38.99357532,-76.94544127,17
38.99357532,-76.94544127,17
38.99357532,-76.94544127,17
38.99357532,-76.94544127,17
38.99357532,-76.94544127,17
38.99357532,-76.94544127,17
38.99357532,-76.94544127,18
38.99357532,-76.94544127,18
38.99357532,-76.94544127,18
38.99357532,-76.94544127,18
38.99357532,-76.94544127,18
38.99357532,-76.94544127,18
38.99357532,-76.94544127,18
38.99357532,-76.94544127,19
38.99357532,-76.94544127,19
38.99357532,-76.94544127,19
38.99357532,-76.94544127,19
38.99357532,-76.94544127,19
38.99357532,-76.94544127,19
38.99357532,-76.94544127,19
38.99357532,-76.94544127,20
38.99357532,-76.94544127,20
38.99357532,-76.94544127,20
38.99357532,-76.94544127,20
38.99357532,-76.94544127,20
38.99357532,-76.94544127,20
38.99357532,-76.94544127,20
38.99357532,-76.94544127,20
38.99357532,-76.94544127,20
38.9936,-76.9454,9
38.9936,-76.9454,9
38.9936,-76.9454,9
38.9936,-76.9454,11
38.9936,-76.9454,11
38.9936,-76.9454,11
38.9936,-76.9454,11
38.9936,-76.9454,11
38.9936,-76.9454,12
38.9936,-76.9454,12
38.9936,-76.9454,13
38.9936,-76.9454,13
38.9936,-76.9454,13
38.9936,-76.9454,14
38.9936,-76.9454,14
38.9936,-76.9454,14
38.9936,-76.9454,14
38.9936,-76.9454,14
38.9936,-76.9454,15
38.9936,-76.9454,15
38.9936,-76.9454,15
38.9936,-76.9454,15
38.9936,-76.9454,16
38.9936,-76.9454,16
38.9936,-76.9454,16
38.9936,-76.9454,16
38.9936,-76.9454,16
38.9936,-76.9454,16
38.9936,-76.9454,16
38.9936,-76.9454,16
38.9936,-76.9454,16
38.9936,-76.9454,17
38.9936,-76.9454,17
38.9936,-76.9454,17
38.9936,-76.9454,17
38.9936,-76.9454,17
38.9936,-76.9454,17
38.9936,-76.9454,17
38.9936,-76.9454,17
38.9936,-76.9454,17
38.9936,-76.9454,17
38.9936,-76.9454,18
38.9936,-76.9454,18
38.9936,-76.9454,18
38.9936,-76.9454,18
38.9936,-76.9454,18
38.9936,-76.9454,18
38.9936,-76.9454,18
38.9936,-76.9454,19
38.9936,-76.9454,19
38.9936,-76.9454,19
38.9936,-76.9454,19
38.9936,-76.9454,19
38.9936,-76.9454,19
38.9936,-76.9454,19
38.9936,-76.9454,19
38.9936,-76.9454,20
38.9936,-76.9454,20
38.9936,-76.9454,20
38.9936,-76.9454,20
38.9936,-76.9331,11
38.9936,-76.9328,11
38.9936074,-76.9373103,10
38.9936074,-76.9373103,11
38.9936074,-76.9373103,17
38.9937,-76.9373,11
38.99375881,-76.93623996,10
38.99375881,-76.93623996,10
38.99375881,-76.93623996,11
38.99375881,-76.93623996,12
38.99375881,-76.93623996,12
38.99375881,-76.93623996,12
38.99375881,-76.93623996,12
38.99375881,-76.93623996,12
38.99375881,-76.93623996,12
38.99375881,-76.93623996,12
38.99375881,-76.93623996,13
38.99375881,-76.93623996,14
38.99375881,-76.93623996,14
38.99375881,-76.93623996,14
38.99375881,-76.93623996,15
38.99375881,-76.93623996,15
38.99375881,-76.93623996,15
38.99375881,-76.93623996,16
38.99375881,-76.93623996,16
38.99375881,-76.93623996,16
38.99375881,-76.93623996,17
38.99375881,-76.93623996,17
38.99375881,-76.93623996,17
38.99375881,-76.93623996,17
38.99375881,-76.93623996,19
38.99375881,-76.93623996,19
38.99375881,-76.93623996,19
38.99375881,-76.93623996,19
38.99375881,-76.93623996,19
38.99375881,-76.93623996,20
38.99375881,-76.93623996,20
38.99375881,-76.93623996,20
38.99375881,-76.93623996,20
38.99375881,-76.93623996,20
38.9938,-76.9441,10
38.9938,-76.9441,18
38.9938,-76.9362,9
38.9938,-76.9362,10
38.9938,-76.9362,11
38.9938,-76.9362,11
38.9938,-76.9362,11
38.9938,-76.9362,12
38.9938,-76.9362,12
38.9938,-76.9362,12
38.9938,-76.9362,12
38.9938,-76.9362,13
38.9938,-76.9362,13
38.9938,-76.9362,13
38.9938,-76.9362,14
38.9938,-76.9362,15
38.9938,-76.9362,15
38.9938,-76.9362,15
38.9938,-76.9362,15
38.9938,-76.9362,15
38.9938,-76.9362,16
38.9938,-76.9362,16
38.9938,-76.9362,16
38.9938,-76.9362,16
38.9938,-76.9362,16
38.9938,-76.9362,17
38.9938,-76.9362,17
38.9938,-76.9362,19
38.9938,-76.9362,19
38.9938,-76.9362,19
38.9938,-76.9362,20
38.9938,-76.9362,20
38.9938,-76.9362,20
38.9938,-76.9362,20
38.9938,-76.9327,16
38.99388504,-76.9378972,9
38.99388967,-76.9407609,12
38.99389,-76.94042,19
38.99389,-76.93792,9
38.99389,-76.93667,9
38.99389,-76.93667,9
38.99389,-76.93667,9
38.99389,-76.93667,10
38.99389,-76.93667,10
38.99389,-76.93667,13
38.99389,-76.93667,16
38.99389,-76.93667,16
38.99389,-76.93667,18
38.99389,-76.93667,18
38.99389,-76.93667,20
38.9939,-76.9404,13
38.9939,-76.9404,18
38.9939,-76.9379,12
38.99391743,-76.94044069,16
38.99401,-76.93991,13
38.99417,-76.93917,10
38.99417,-76.93917,12
38.99426874,-76.93916493,9
38.99426874,-76.93916493,9
38.99426874,-76.93916493,10
38.99426874,-76.93916493,11
38.99426874,-76.93916493,12
38.99426874,-76.93916493,14
38.99426874,-76.93916493,15
38.99426874,-76.93916493,16
38.99426874,-76.93916493,16
38.99426874,-76.93916493,16
38.99426874,-76.93916493,17
38.99426874,-76.93916493,18
38.99426874,-76.93916493,20
38.9943,-76.9399,10
38.9943,-76.9399,10
38.9943,-76.9399,11
38.9943,-76.9399,12
38.9943,-76.9399,15
38.9943,-76.9399,15
38.9943,-76.9399,19
38.9943,-76.9392,10
38.9943,-76.9392,12
38.9943,-76.9392,12
38.9943,-76.9392,15
38.9943,-76.9392,17
38.99431,-76.93792,17
38.99449986,-76.93791121,9
38.99449986,-76.93791121,9
38.99449986,-76.93791121,20
38.9945,-76.9379,14
38.9945,-76.9379,15
38.9946,-76.9323,19
38.99464897,-76.93225833,17
38.99467,-76.93224,17
38.9947,-76.9369,9
38.9947,-76.9369,16
38.99470819,-76.93690407,10
38.99470819,-76.93690407,12
38.99471,-76.93223,14
38.99471,-76.93223,15
38.99471,-76.93223,17
38.994783,-76.9373229,16
38.9948,-76.9425,11
38.9948,-76.9425,12
38.9948,-76.9425,12
38.9948,-76.9425,16
38.9948,-76.9425,17
38.9948,-76.9425,19
38.9948,-76.9425,19
38.9948,-76.9425,19
38.9948,-76.9264,19
38.9949,-76.9379,17
38.995,-76.94333,9
38.995,-76.94333,10
38.995,-76.94333,10
38.995,-76.94333,11
38.995,-76.94333,17
38.995,-76.94333,20
38.995,-76.9433,9
38.995,-76.9433,10
38.995,-76.9433,11
38.995,-76.9433,12
38.995,-76.9433,12
38.995,-76.9433,13
38.995,-76.9433,15
38.995,-76.9433,16
38.995,-76.9433,17
38.995,-76.9433,17
38.995,-76.9433,17
38.995,-76.9433,18
38.995,-76.9433,18
38.995,-76.9433,18
38.995,-76.9433,18
38.995,-76.9433,18
38.995,-76.9433,19
38.995,-76.9433,20
38.995,-76.9433,20
38.995,-76.9433,20
38.995,-76.9405,9
38.995,-76.9405,9
38.995,-76.9405,9
38.995,-76.9405,9
38.995,-76.9405,12
38.995,-76.9405,12
38.995,-76.9405,13
38.995,-76.9405,14
38.995,-76.9405,15
38.995,-76.9405,16
38.995,-76.9405,17
38.995,-76.9405,18
38.995,-76.9405,18
38.995,-76.9405,18
38.995,-76.9405,19
38.995,-76.9405,19
38.99501097,-76.9432898,12
38.99501097,-76.9432898,12
38.99501097,-76.9432898,15
38.99501097,-76.9432898,17
38.99501097,-76.9432898,17
38.99501097,-76.9432898,17
38.99501097,-76.9432898,18
38.99501097,-76.9432898,20
38.9952,-76.9284,14
38.9954,-76.9372,12
38.9955,-76.9414,9
38.9955,-76.9414,10
38.9955,-76.9414,11
38.9955,-76.9414,12
38.9955,-76.9414,12
38.9955,-76.9414,12
38.9955,-76.9414,12
38.9955,-76.9414,12
38.9955,-76.9414,13
38.9955,-76.9414,13
38.9955,-76.9414,14
38.9955,-76.9414,14
38.9955,-76.9414,18
38.9955,-76.9414,18
38.9955,-76.9414,19
38.9955,-76.9414,20
38.9955,-76.9414,20
38.9955,-76.9373,13
38.9955,-76.9373,19
38.9955017,-76.93730236,12
38.9955107,-76.943916,12
38.9955107,-76.943916,17
38.9955107,-76.943916,20
38.99556,-76.93625,10
38.99556,-76.93625,10
38.99556,-76.93625,11
38.99556,-76.93625,16
38.99558,-76.94121,10
38.99558,-76.94121,10
38.99558,-76.94121,10
38.99558,-76.94121,11
38.99558,-76.94121,12
38.99558,-76.94121,12
38.99558,-76.94121,13
